,사고년도,사고유형구분,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,lat,lon,type,name
2446,2013,5,Seoul특별시 영등포구3,Seoul특별시 영등포구 대림동(대림사거리 부근),7,7,0,3,2,2,37.48912358,126.9065946,Seoul,
2447,2013,5,Seoul특별시 영등포구4,Seoul특별시 영등포구 여의도동(마포대교남단_여의서로_진입 부근),7,10,0,2,7,1,37.52944398,126.92873639,Seoul,
2448,2013,5,Seoul특별시 영등포구5,Seoul특별시 영등포구 여의도동(여의나루역 부근),7,8,0,2,6,0,37.52689214,126.93268648,Seoul,
2449,2013,5,Seoul특별시 영등포구6,Seoul특별시 영등포구 당산동6가(노들길-선유로램프(1) 부근),7,8,0,2,5,1,37.53651402,126.89894125,Seoul,
2450,2013,5,Seoul특별시 영등포구7,Seoul특별시 영등포구 양화동(올림픽대로램프(8) 부근),6,8,0,2,2,4,37.54737475,126.88919768,Seoul,
2451,2013,5,Seoul특별시 영등포구8,Seoul특별시 영등포구 여의도동(원효대교사거리_여의동로_진입 부근),6,8,0,1,5,2,37.52434053,126.93608309,Seoul,
2452,2013,5,Seoul특별시 영등포구9,Seoul특별시 영등포구 대림동(대림우성아파트사거리_도림로_진 부근),6,6,0,1,4,1,37.49531271,126.90029871,Seoul,
2453,2013,5,Seoul특별시 영등포구10,Seoul특별시 영등포구 대림동(대림3동사거리_가마산길_진출_2 부근),6,6,0,1,2,3,37.49885784,126.8957203,Seoul,
2454,2013,5,Seoul특별시 영등포구11,Seoul특별시 영등포구 당산동1가(노들길-일반국도6호선램프(2) 부근),5,5,0,1,4,0,37.53773549,126.90341378,Seoul,
2455,2013,5,Seoul특별시 영등포구12,Seoul특별시 영등포구 여의도동(시범아파트앞_여의동로_진입 부근),5,5,0,1,3,1,37.52054982,126.94078861,Seoul,
2456,2013,5,Seoul특별시 영등포구13,Seoul특별시 영등포구 대림동(대림공원사거리 부근),5,5,0,0,3,2,37.49253626,126.90335842,Seoul,
2457,2013,5,Seoul특별시 영등포구14,Seoul특별시 영등포구 당산동4가(보라빌딩 부근),4,4,0,1,2,1,37.52973448,126.89866744,Seoul,
2458,2013,5,Seoul특별시 영등포구15,Seoul특별시 영등포구 양평동2가(서부간선도로-양평로램프(4) 부근),4,4,0,1,2,1,37.54042087,126.88908227,Seoul,
2459,2013,5,Seoul특별시 영등포구16,Seoul특별시 영등포구 신길동(신길광장공원앞 부근),4,4,0,0,3,1,37.499697,126.90529532,Seoul,
2460,2013,5,Seoul특별시 동작구1,Seoul특별시 동작구 본동(노들길-한강로램프(1) 부근),6,8,0,5,3,0,37.51420335,126.95563702,Seoul,
2461,2013,5,Seoul특별시 동작구2,Seoul특별시 동작구 흑석동(중앙대입구교차로 부근),5,5,0,2,2,1,37.50929432,126.96569839,Seoul,
2462,2013,5,Seoul특별시 동작구3,Seoul특별시 동작구 신대방동(신림우방아파트 부근),5,5,0,1,3,1,37.49088119,126.91616032,Seoul,
2463,2013,5,Seoul특별시 동작구4,Seoul특별시 동작구 노량진동(노량진삼거리 부근),4,4,1,0,3,0,37.51351587,126.93997877,Seoul,
2464,2013,5,Seoul특별시 관악구1,Seoul특별시 관악구 봉천동(당곡사거리 부근),8,8,0,2,4,2,37.48933842,126.92830585,Seoul,
2465,2013,5,Seoul특별시 관악구2,Seoul특별시 관악구 신림동(신림4동사무소입구 부근),7,7,0,1,5,1,37.4837735,126.91408824,Seoul,
2466,2013,5,Seoul특별시 관악구3,Seoul특별시 관악구 신림동(프레콘빌딩 부근),6,6,0,2,3,1,37.48432621,126.93201493,Seoul,
2467,2013,5,Seoul특별시 관악구4,Seoul특별시 관악구 봉천동(은천길입구_은천길_진입 부근),6,6,0,1,5,0,37.48659726,126.93524181,Seoul,
2468,2013,5,Seoul특별시 관악구5,Seoul특별시 관악구 신림동(국민건강보험공단앞 부근),5,5,0,3,2,0,37.47969763,126.91492027,Seoul,
2469,2013,5,Seoul특별시 관악구6,Seoul특별시 관악구 신림동(구로전화국_남부순환로_진출 부근),4,4,0,2,2,0,37.48030128,126.90528527,Seoul,
2470,2013,5,Seoul특별시 서초구1,Seoul특별시 서초구 방배동(서초구-동작구경계(2) 부근),6,7,0,3,4,0,37.49984238,126.98498928,Seoul,
2471,2013,5,Seoul특별시 서초구2,Seoul특별시 서초구 방배동(이수역_사당로_진출_2 부근),5,5,0,1,4,0,37.48495055,126.98093008,Seoul,
2472,2013,5,Seoul특별시 강남구1,Seoul특별시 강남구 일원동(대모산입구역 부근),5,5,0,2,2,1,37.49156075,127.07283881,Seoul,
2473,2013,5,Seoul특별시 강남구2,Seoul특별시 강남구 수서동(강남스포츠문화센터 부근),4,5,0,3,2,0,37.48945847,127.10545088,Seoul,
2474,2013,5,Seoul특별시 송파구1,Seoul특별시 송파구 잠실동(올림픽대로-백제고분로램프(3) 부근),9,12,0,5,4,3,37.51847899,127.08071029,Seoul,
2475,2013,5,Seoul특별시 송파구2,Seoul특별시 송파구 가락동(가락시장 부근),7,8,1,5,2,0,37.49781541,127.11378087,Seoul,
2476,2013,5,Seoul특별시 송파구3,Seoul특별시 송파구 잠실동(잠실사거리 부근),7,7,0,4,3,0,37.51193961,127.09228839,Seoul,
2477,2013,5,Seoul특별시 송파구4,Seoul특별시 송파구 풍납동(영파여중고앞 부근),7,7,0,2,5,0,37.5332877,127.12091765,Seoul,
2478,2013,5,Seoul특별시 송파구5,Seoul특별시 송파구 송파동(가락중고교 부근),7,7,0,1,6,0,37.50130154,127.11776312,Seoul,
2479,2013,5,Seoul특별시 송파구6,Seoul특별시 송파구 잠실동(우남빌딩 부근),6,7,0,4,3,0,37.5067266,127.07975151,Seoul,
2480,2013,5,Seoul특별시 송파구7,Seoul특별시 송파구 풍납동(세제빌딩 부근),6,6,0,3,3,0,37.52654988,127.11836761,Seoul,
2481,2013,5,Seoul특별시 송파구8,Seoul특별시 송파구 석촌동(석촌호수남(석촌사거리) 부근),6,6,0,3,3,0,37.50765306,127.102094,Seoul,
2482,2013,5,Seoul특별시 송파구9,Seoul특별시 송파구 방이동(올림픽프라자 부근),6,6,0,3,2,1,37.51642205,127.13107838,Seoul,
2483,2013,5,Seoul특별시 송파구10,Seoul특별시 송파구 방이동(방이사거리 부근),6,6,0,2,3,1,37.51045823,127.11207025,Seoul,
2484,2013,5,Seoul특별시 송파구11,Seoul특별시 송파구 삼전동(삼전사거리 부근),6,6,0,2,3,1,37.50298943,127.08926101,Seoul,
2485,2013,5,Seoul특별시 송파구12,Seoul특별시 송파구 잠실동(올림픽로-봉상시길_진입 부근),6,6,0,2,3,1,37.51167356,127.07991972,Seoul,
2486,2013,5,Seoul특별시 송파구13,Seoul특별시 송파구 송파동(송파사거리 부근),6,7,0,0,7,0,37.50121731,127.11099179,Seoul,
2487,2013,5,Seoul특별시 송파구14,Seoul특별시 송파구 신천동(송파구청 부근),5,5,1,3,1,0,37.51532482,127.10648725,Seoul,
2488,2013,5,Seoul특별시 송파구15,Seoul특별시 송파구 잠실동(신천역 부근),5,5,1,2,1,1,37.51174512,127.08561349,Seoul,
2489,2013,5,Seoul특별시 송파구16,Seoul특별시 송파구 오금동(방이역 부근),5,5,0,4,1,0,37.50859016,127.12606972,Seoul,
2490,2013,5,Seoul특별시 송파구17,Seoul특별시 송파구 잠실동(올림픽대로-백제고분로램프(5) 부근),5,6,0,3,2,1,37.51912347,127.07472621,Seoul,
2491,2013,5,Seoul특별시 송파구18,Seoul특별시 송파구 방이동(올림픽공원남4문 부근),5,6,0,3,2,1,37.51617854,127.11588266,Seoul,
2492,2013,5,Seoul특별시 송파구19,Seoul특별시 송파구 삼전동(배명로터리 부근),5,5,0,3,1,1,37.50159377,127.09744919,Seoul,
2493,2013,5,Seoul특별시 송파구20,Seoul특별시 송파구 송파동(오금로-남부순환로_진출_2 부근),5,5,0,3,1,1,37.50490682,127.12349262,Seoul,
2494,2013,5,Seoul특별시 송파구21,Seoul특별시 송파구 오금동(인애가한방병원 부근),5,6,0,2,3,1,37.50559119,127.13376914,Seoul,
2495,2013,5,Seoul특별시 송파구22,Seoul특별시 송파구 석촌동(석촌호수(서호) 부근),5,5,0,2,3,0,37.50657024,127.09704635,Seoul,
2496,2013,5,Seoul특별시 송파구23,Seoul특별시 송파구 가락동(GS마트입구 부근),5,5,0,2,3,0,37.49220871,127.11733539,Seoul,
2497,2013,5,Seoul특별시 송파구24,Seoul특별시 송파구 삼전동(잠실3동파출소앞_삼전로_진입_1 부근),5,5,0,1,4,0,37.50803434,127.09118449,Seoul,
2498,2013,5,Seoul특별시 송파구25,Seoul특별시 송파구 문정동(가락동한신아파트_로데오거리_진 부근),5,5,0,1,4,0,37.48895359,127.1216744,Seoul,
2499,2013,5,Seoul특별시 송파구26,Seoul특별시 송파구 가락동(가락시장입구 부근),5,5,0,1,4,0,37.49567322,127.10825345,Seoul,
2500,2013,5,Seoul특별시 송파구27,Seoul특별시 송파구 잠실동(올림픽대로-일반국도3호선램프(1 부근),5,5,0,1,2,2,37.51867674,127.0869928,Seoul,
2501,2013,5,Seoul특별시 송파구28,Seoul특별시 송파구 송파동(수림빌딩 부근),5,5,0,0,5,0,37.50999303,127.10566916,Seoul,
2502,2013,5,Seoul특별시 송파구29,Seoul특별시 송파구 신천동(올림픽대로-일반국도3호선램프(1 부근),4,4,0,2,1,1,37.51608949,127.0980814,Seoul,
2503,2013,5,Seoul특별시 송파구30,Seoul특별시 송파구 풍납동(천호사거리 부근),4,4,0,1,3,0,37.53852947,127.12340739,Seoul,
2504,2013,5,Seoul특별시 송파구31,Seoul특별시 송파구 가락동(가락본동한화오벨리스크앞 부근),4,4,0,1,2,1,37.49410919,127.12177802,Seoul,
2505,2013,5,Seoul특별시 송파구32,Seoul특별시 송파구 거여동(거여사거리_오금로_진입 부근),4,4,0,0,3,1,37.49409192,127.14212663,Seoul,
2506,2013,5,Seoul특별시 강동구1,Seoul특별시 강동구 성내동(길동사거리_둔촌로_진입_2 부근),8,8,0,4,4,0,37.53328431,127.13820227,Seoul,
2507,2013,5,Seoul특별시 강동구2,Seoul특별시 강동구 둔촌동(둔촌사거리 부근),7,7,0,5,1,1,37.52167669,127.13432219,Seoul,
2508,2013,5,Seoul특별시 강동구3,Seoul특별시 강동구 천호동(천호시장 부근),6,6,0,4,2,0,37.54048696,127.12699744,Seoul,
2509,2013,5,Seoul특별시 강동구4,Seoul특별시 강동구 성내동(다성빌딩 부근),6,6,0,3,3,0,37.52338226,127.12908751,Seoul,
2510,2013,5,Seoul특별시 강동구5,Seoul특별시 강동구 길동(천동초교입구 부근),6,6,0,2,4,0,37.53994933,127.14088881,Seoul,
2511,2013,5,Seoul특별시 강동구6,Seoul특별시 강동구 둔촌동(둔촌고교입구_일반국도43호선_진 부근),6,6,0,2,4,0,37.53515688,127.1447828,Seoul,
2512,2013,5,Seoul특별시 강동구7,Seoul특별시 강동구 천호동(천호동공원 부근),5,5,0,2,3,0,37.54544253,127.12578412,Seoul,
2513,2013,5,Seoul특별시 강동구8,Seoul특별시 강동구 성내동(삼성A상가 부근),5,5,0,1,4,0,37.53134329,127.12732442,Seoul,
2514,2013,5,Seoul특별시 강동구9,Seoul특별시 강동구 고덕동(E마트 부근),4,4,0,3,1,0,37.5558111,127.15841821,Seoul,
2515,2013,5,Seoul특별시 강동구10,Seoul특별시 강동구 둔촌동(신성은하수아파트(101동) 부근),4,4,0,2,2,0,37.52890725,127.14073804,Seoul,
2516,2013,5,Seoul특별시 강동구11,Seoul특별시 강동구 성내동(둔촌동역 부근),4,4,0,2,2,0,37.52917778,127.13538567,Seoul,
2517,2013,5,Seoul특별시 강동구12,Seoul특별시 강동구 천호동(천일초교 부근),4,4,0,2,2,0,37.54440806,127.13245044,Seoul,
2818,2013,3,Seoul특별시 종로구1,Seoul특별시 종로구 사직동(매동길-일반국도48호선진입로 부근),3,3,0,2,1,0,37.57604078,126.9690755,Seoul,
2819,2013,3,Seoul특별시 중구1,Seoul특별시 중구 신당동(남양알로에 부근),5,5,0,3,1,1,37.56043887,127.01267822,Seoul,
2820,2013,3,Seoul특별시 중구2,Seoul특별시 중구 신당동(약수역_다산로_진출_2 부근),4,5,0,2,3,0,37.55571766,127.01132941,Seoul,
2821,2013,3,Seoul특별시 광진구1,Seoul특별시 광진구 중곡동(신성시장 부근),3,3,0,1,2,0,37.5579519,127.08887987,Seoul,
2822,2013,3,Seoul특별시 동대문구1,Seoul특별시 동대문구 장안동(나나약국 부근),4,5,0,3,2,0,37.56759696,127.07232712,Seoul,
2823,2013,3,Seoul특별시 동대문구2,Seoul특별시 동대문구 이문동(외대앞역앞교차로 부근),4,4,0,3,0,1,37.59468904,127.06453261,Seoul,
2824,2013,3,Seoul특별시 중랑구1,Seoul특별시 중랑구 신내동(중랑구청사거리 부근),4,4,0,1,3,0,37.60674069,127.09525307,Seoul,
2825,2013,3,Seoul특별시 성북구1,Seoul특별시 성북구 정릉동(정릉입구 부근),4,4,0,1,3,0,37.60461212,127.01230325,Seoul,
2826,2013,3,Seoul특별시 성북구2,Seoul특별시 성북구 돈암동(한신한진아파트208동 부근),3,3,0,2,1,0,37.59709397,127.012437,Seoul,
2827,2013,3,Seoul특별시 강북구1,Seoul특별시 강북구 미아동(삼양입구사거리 부근),3,4,0,1,2,1,37.61691447,127.03021071,Seoul,
2828,2013,3,Seoul특별시 강북구2,Seoul특별시 강북구 미아동(삼양시장 부근),3,4,0,0,4,0,37.62392482,127.01860705,Seoul,
2829,2013,3,Seoul특별시 강북구3,Seoul특별시 강북구 번동(번동주공아파트(306동) 부근),3,3,0,0,3,0,37.62808009,127.04083008,Seoul,
2830,2013,3,Seoul특별시 도봉구1,Seoul특별시 도봉구 쌍문동(동광판유리 부근),4,4,0,1,2,1,37.65060549,127.02657701,Seoul,
2831,2013,3,Seoul특별시 도봉구2,Seoul특별시 도봉구 도봉동(도봉보건소 부근),3,3,0,1,2,0,37.65719857,127.03789304,Seoul,
2832,2013,3,Seoul특별시 은평구1,Seoul특별시 은평구 응암동(선학수련원 부근),4,4,0,2,0,2,37.60148466,126.92872051,Seoul,
2833,2013,3,Seoul특별시 은평구2,Seoul특별시 은평구 갈현동(선일여고입구 부근),3,5,0,3,2,0,37.61911422,126.91533059,Seoul,
2834,2013,3,Seoul특별시 은평구3,Seoul특별시 은평구 불광동(연천초교길-연서로진입로 부근),3,3,0,0,1,2,37.62165642,126.92643845,Seoul,
2835,2013,3,Seoul특별시 양천구1,Seoul특별시 양천구 신월동(월정초교정문앞 부근),5,5,0,1,3,1,37.53341185,126.83629312,Seoul,
2836,2013,3,Seoul특별시 강서구1,Seoul특별시 강서구 화곡동(상록수주택 부근),4,4,0,2,1,1,37.54259048,126.84673298,Seoul,
2837,2013,3,Seoul특별시 강서구2,Seoul특별시 강서구 화곡동(화곡역_화곡로_진입_2 부근),3,3,0,1,2,0,37.54102137,126.83997573,Seoul,
2838,2013,3,Seoul특별시 구로구1,Seoul특별시 구로구 구로동(두산아파트 부근),4,4,0,2,1,1,37.48886032,126.8902966,Seoul,
2839,2013,3,Seoul특별시 구로구2,Seoul특별시 구로구 구로동(구로4동우체국 부근),3,3,0,0,3,0,37.48889827,126.88371292,Seoul,
2840,2013,3,Seoul특별시 금천구1,Seoul특별시 금천구 독산동(독산목화아파트 부근),4,4,0,4,0,0,37.47613734,126.90347402,Seoul,
2841,2013,3,Seoul특별시 영등포구1,Seoul특별시 영등포구 여의도동(마포대교남단 부근),4,4,0,0,2,2,37.52937073,126.92937179,Seoul,
2842,2013,3,Seoul특별시 영등포구2,Seoul특별시 영등포구 신길동(신흥제4동사무소 부근),3,3,0,2,1,0,37.50764643,126.91111551,Seoul,
2843,2013,3,Seoul특별시 동작구1,Seoul특별시 동작구 흑석동(중앙대부속중학교 부근),3,3,0,0,2,1,37.50410513,126.96081898,Seoul,
2844,2013,3,Seoul특별시 송파구1,Seoul특별시 송파구 문정동(대명빌딩 부근),3,3,0,3,0,0,37.48309,127.12873048,Seoul,
2845,2013,3,Seoul특별시 강동구1,Seoul특별시 강동구 성내동(성일초교 부근),3,3,0,2,0,1,37.53170516,127.13025527,Seoul,
2976,2013,1,Seoul Seoul중부1,Seoul특별시 중구 신당동(운동장평화시장 부근),9,11,0,6,5,0,37.56781301,127.01286983,Seoul,
2977,2013,1,Seoul Seoul중부2,Seoul특별시 중구 신당동(신당중앙시장 부근),6,6,0,5,1,0,37.5655691,127.01860916,Seoul,
2978,2013,1,Seoul Seoul중부3,Seoul특별시 중구 쌍림동(퇴계로5가_퇴계로_진출_1 부근),5,5,0,5,0,0,37.56347004,127.00282846,Seoul,
2979,2013,1,Seoul Seoul남대문1,Seoul특별시 중구 중림동(중림삼거리_청파로_진입 부근),3,3,0,2,1,0,37.55994834,126.96831788,Seoul,
2980,2013,1,Seoul Seoul남대문2,Seoul특별시 중구 남대문로4가(숭례문_남대문로_진입_1 부근),2,2,0,1,1,0,37.5610159,126.9776565,Seoul,
2981,2013,1,Seoul Seoul종로1,Seoul특별시 종로구 낙원동(종로2가 부근),23,29,0,17,11,1,37.57024294,126.98757462,Seoul,
2982,2013,1,Seoul Seoul종로2,Seoul특별시 종로구 서린동(종로구청입구 부근),13,13,1,8,4,0,37.56999705,126.97996187,Seoul,
2983,2013,1,Seoul Seoul혜화1,Seoul특별시 종로구 숭인동(동묘앞역 부근),17,17,1,7,5,4,37.57311447,127.01603882,Seoul,
2984,2013,1,Seoul Seoul혜화2,Seoul특별시 종로구 종로5가(종로5가 부근),13,13,2,8,1,2,37.57083828,127.00182782,Seoul,
2985,2013,1,Seoul Seoul혜화3,Seoul특별시 종로구 종로6가(동대문로터리 부근),10,12,1,5,4,2,37.57153104,127.00930619,Seoul,
2986,2013,1,Seoul Seoul혜화4,Seoul특별시 종로구 종로4가(종묘공원 부근),8,9,0,4,4,1,37.57055501,126.99430539,Seoul,
2987,2013,1,Seoul Seoul서대문1,Seoul특별시 서대문구 현저동(성천교회 부근),8,8,3,4,0,1,37.57368888,126.95844234,Seoul,
2988,2013,1,Seoul Seoul서대문2,Seoul특별시 서대문구 천연동(금화초교앞 부근),8,8,2,4,1,1,37.5693334,126.96285346,Seoul,
2989,2013,1,Seoul Seoul서대문3,Seoul특별시 서대문구 신촌동(연세대 부근),7,7,0,2,4,1,37.56043127,126.93701871,Seoul,
2990,2013,1,Seoul Seoul서대문4,Seoul특별시 서대문구 남가좌동(명지대체육관 부근),4,4,0,3,1,0,37.57942502,126.92384064,Seoul,
2991,2013,1,Seoul Seoul서부1,Seoul특별시 은평구 응암동(서운빌딩 부근),4,4,0,1,3,0,37.60098169,126.92498855,Seoul,
2992,2013,1,Seoul Seoul서부2,Seoul특별시 은평구 신사동(신사사거리 부근),4,4,0,1,3,0,37.5962444,126.90932455,Seoul,
2993,2013,1,Seoul Seoul용산1,Seoul특별시 용산구 한강로2가(전자상가입구 부근),7,8,1,4,3,0,37.5310544,126.96929545,Seoul,
2994,2013,1,Seoul Seoul용산2,Seoul특별시 용산구 한남동(순천향병원 부근),5,5,0,4,1,0,37.53334297,127.00496453,Seoul,
2995,2013,1,Seoul Seoul성북1,Seoul특별시 성북구 보문동1가(보문역 부근),8,8,0,4,4,0,37.5855512,127.01987441,Seoul,
2996,2013,1,Seoul Seoul강북1,Seoul특별시 강북구 미아동(삼양사거리 부근),10,11,0,7,3,1,37.62092933,127.02043685,Seoul,
2997,2013,1,Seoul Seoul강북2,Seoul특별시 강북구 미아동(오치과의원 부근),8,8,1,3,4,0,37.6207589,127.02841961,Seoul,
2998,2013,1,Seoul Seoul강북3,Seoul특별시 강북구 수유동(김홍석치과 부근),7,14,1,5,8,0,37.64111967,127.02901553,Seoul,
2999,2013,1,Seoul Seoul강북4,Seoul특별시 강북구 수유동(광산사거리_4.19길_진입_1 부근),6,6,1,4,1,0,37.64303445,127.02262388,Seoul,
3000,2013,1,Seoul Seoul강북5,Seoul특별시 강북구 수유동(4.19탑 부근),6,7,0,4,2,1,37.64574979,127.01062285,Seoul,
3001,2013,1,Seoul Seoul강북6,Seoul특별시 강북구 번동(번동프라자약국 부근),5,6,0,4,2,0,37.63470186,127.03530775,Seoul,
3002,2013,1,Seoul Seoul동대문1,Seoul특별시 동대문구 용두동(경동시장_고산자로_진입_1 부근),10,11,0,9,2,0,37.57617676,127.03830386,Seoul,
3003,2013,1,Seoul Seoul동대문2,Seoul특별시 동대문구 휘경동(외국어대 부근),8,8,0,6,2,0,37.59491754,127.05914487,Seoul,
3004,2013,1,Seoul Seoul동대문3,Seoul특별시 동대문구 용두동(시립동부병원앞교차로_무학로_진 부근),4,4,1,3,0,0,37.5740319,127.03074979,Seoul,
3005,2013,1,Seoul Seoul동대문4,Seoul특별시 동대문구 청량리동(영휘원 부근),4,4,1,2,1,0,37.58681258,127.04469979,Seoul,
